'cfullname','cshortname','efullname','eshortname','id','delflag'
'厦门永隆彬贸易有限公司','永隆彬','','','28506','0'
'灵山县华东冷气设备销售有限公司','华东冷气','','','28529','0'
'深圳市众生利工贸有限公司','众生利','','','28533','0'
'昆明宏畅汽车维修有限公司','宏畅汽修','','','28539','0'
'思南天壹车业制造有限公司','思南天壹车业','Sinan Tianyi Vehicle Industry Manrfacture Co.LTD','','39082','0'
'汉中美菱云雾山泉农业科技有限公司','汉中美菱公司','','','39090','0'
'濮阳市华泰农业科技开发有限公司','华泰农业科技','','','39094','0'
'深圳仪美抗衰科技有限公司','仪美抗衰','','','39096','0'
'龙岩市云岭山茶油有限公司','云岭山茶油','','','39098','0'
'深圳市泛立电子有限公司','泛立电子','','','39182','0'
'厦门市大族房地产开发有限责任公司','厦门大族','','','39185','0'
'广西南宁庆翠堂商贸有限责任公司','庆翠堂','','','39186','0'
'东莞市华擎塑胶原料有限公司','华擎塑胶','','','39722','0'
'福建漳平市瑞都现代农业发展有限公司','瑞都现代农业','','','39724','0'
'四川上恩科技发展有限公司','上恩科技','SiChuan Sunway Technology Development Co.,Ltd','','30271','0'
'四川西南不锈钢有限责任公司','西南不锈','','','30272','0'
'乾方（厦门）股权投资基金管理有限公司','乾方股权投资基金','','','40518','0'
'厦门千秋业水泥制品有限公司','千秋业','','','23634','0'
'厦门深万讯自控设备有限公司','深万讯','','','23636','0'
'深圳融易融集团有限公司','融易融','SHENZHEN RONGERONG GROUP LIMITED','','30425','0'
'陕西康泰国际旅行社有限公司','康泰旅行','','','30427','0'
'新丰也乐化学工业制造有限公司','也乐化学','','','30432','0'
'深圳市泰昌源科技有限公司','泰昌源','','','30434','0'
'广州雪依氏生物科技有限公司','雪依氏生物科技','','','40639','0'
'厦门旭盈国际货运代理有限公司','旭盈国际','','','24008','0'
'厦门依莱恩生物科技有限公司','依莱恩','','','24009','0'
'安徽香吧传奇食品股份有限公司','香吧传奇','','','31024','0'
'厦门阿胜生态科技有限公司','阿胜生态科技','','','41194','0'
'厦门山水天成文化传播有限公司','山水天成','','','41196','0'
'深圳流行元素商贸有限公司','流行元素','','','41199','0'
'仙游县华之华家私有限公司','华之华家私','','','31377','0'
'惠州华意隆电气有限公司','惠州华意隆电气有限公司','','','31378','0'
'威森流体控制股份有限公司','威森股份','','','31420','0'
'佛山市玖欣不锈钢型材有限公司','玖欣不锈钢','','','31421','0'
'深圳市昂秀服饰有限公司','昂秀服饰','','','24831','0'
'深圳乾宏生物科技有限公司','乾宏生物','','','24832','0'
'河南华通数码科技有限公司','华通数码','','','31458','0'
'万达财富（北京）信用评估有限公司','信用评估','','','31459','0'
'深圳市达讯伟业科技有限公司','达讯伟业','','','31629','0'
'襄阳市普创机电设备有限公司','襄阳普创','','','35587','0'
'深圳市恒安华实业有限公司','恒安华','','','31857','0'
'深圳市深创数字科技有限公司','深圳深创','','','31859','0'
'深圳市金尚品科技有限公司','金尚品科技','','','35633','0'
'深圳市全能广告有限公司','全能广告','','','42114','0'
'厦门优路达汽车科技股份有限公司','优路达','','','42115','0'
'青岛宏奥铜管有限公司','宏奥铜管','','','42116','0'
'厦门市久方科技有限公司','久方科技','','','42124','0'
'深圳市韬略科技有限公司','韬略科技','','','42130','0'
'湖北艾莱福生物科技有限公司','艾莱福生物科技','','','42132','0'
'北京广基融汇信息服务有限公司','广基融汇','','','35790','0'
'中山市同创科技发展有限公司','同创科技','','','42202','0'
'深圳优洋上品商业有限公司','深圳优洋上品','','','42204','0'
'韩城市天龙电子商务有限公司','韩城天龙','','','42206','0'
'东莞蒸妙实业投资有限公司','蒸妙实业','','','42210','0'
'四川小资生活贸易有限公司','小资生活','','','42213','0'
'国投盛世承德科技有限公司','国投盛世','','','42280','0'
'深圳市盛易堂文化传播有限公司','盛易堂','','','42286','0'
'佛山市骏雅大酒店有限公司','骏雅酒店','','','32539','0'
'河南风铃双城电子科技有限公司','风铃双城电子','','','42307','0'
'江苏天立方环保工程有限公司','天立方环保','','','42327','0'
'洛阳鼎润实业有限公司','洛阳鼎润公司','','','32793','0'
'广东省肇庆市超能实业有限公司','超能实业','','','32795','0'
'云浮市港成船务有限公司','港成船务','','','32797','0'
'四会市南国典藏玉器专柜','南国典藏玉器专柜','','','32806','0'
'四会市好彩珠宝镶嵌店','好彩珠宝镶嵌店','','','33688','0'
'深圳市添星办公自动化设备有限公司','添星','','','33709','0'
'揭阳市速发贸易有限公司','速发贸易','','','27067','0'
'广东万绿财富投资股份有限公司','万绿投资','','','33737','0'
'红河州天鸿汽车经贸有限公司','天鸿汽贸','','','33771','0'
'深圳青云软件有限公司','青云软件','','','27264','0'
'厦门敬业贸易有限公司','敬业贸易','','','27276','0'
'深圳星光成人歌唱艺术培训文化传播有限公司','星光艺术','','','33772','0'
'广西联银投资有限公司','联银投资','','','33779','0'
'于都县荣丰新型建材有限公司','荣丰建材','','','27309','0'
'武汉创元万象文化投资有限公司','武汉创元文化投资','','','33794','0'
'深圳中盟融联商业保理有限公司','中盟保理','','','33796','0'
'厦门市中靖建设工程有限公司','中靖建设','','','27356','0'
'厦门凯鑫圣工贸有限公司','凯鑫圣','','','27357','0'
'广东宏顺物业服务有限公司','宏顺物业','','','33842','0'
'佛山市南海君晟陶瓷原料有限公司','君晟陶瓷','','','33844','0'
'深圳市金龙海投资发展有限公司','金龙海','','','28311','0'
'深圳市天使互助网络有限公司','天使网络','','','34576','0'
'深圳市中云金融服务有限公司','中云金融','','','34903','0'
'中山御香园调味食品有限公司','御香园','','','35199','0'
'贵州黔电趋势贸易有限公司','电趋势贸','','','35205','0'
'贵阳华正联会计师事务所','华正所','','','35208','0'
'深圳杜克环保科技有限公司','杜克环保','','','35209','0'
'安徽盛世天源国际养生文化发展有限公司','盛世天源','','','44138','0'
'深圳市恒远生物科技有限公司','恒远生物','','','28933','0'
'墨客纸业（深圳）有限公司','墨客纸业','','','35254','0'
'赣州市卓付信息科技有限公司','卓付信息','','','29038','0'
'余干县江湖鱼王水产发展有限公司','江湖鱼王','','','35373','0'
'天津京荣模具有限公司','京荣模具','','','35376','0'
'贵州鑫益能陶粒支撑剂有限公司','鑫益能','','','35404','0'
'安徽垒亿融资担保有限公司','安徽垒亿','','','35407','0'
'中创联银控股（北京）有限公司','中创联银','','','44224','0'
'赣州美兰贸易有限公司','美兰贸易','','','44228','0'
'广州市美灵达贸易有限公司','广州市美灵达贸易','','','44231','0'
'广西武鸣昌弘投资有限公司','昌弘投资','','','44234','0'
'广东粤海竹柳农林产业开发有限公司','粤海竹柳','','','44235','0'
'湛江市新优鲜水产品有限公司','新优鲜水产','','','44237','0'
'东莞美利电子有限公司','美利电子','','','44239','0'
'诸城市颖青茶厂','颖青茶厂','','','29128','0'
'四川金山蓝农业科技有限公司','四川金山蓝','','','35500','0'
'广东中界网信息科技有限公司','广东中界网','','','35504','0'
'南昌卓盛实业有限公司','南昌卓盛实业有限公司','','','35505','0'
'龙南永健竹业有限公司','永健竹业','','','44255','0'
'广州希耐食品连锁有限公司','希耐食品','','','44258','0'
'广州兴迪信息科技有限公司','兴迪信息','','','44263','0'
'广州巴葆顿服装有限公司','巴葆顿','','','44731','0'
'深圳市丰睿才智管理咨询有限公司','丰睿才智','','','44734','0'
'佛山邦捷童车有限公司','邦捷童车','','','44739','0'
'广州市博赞教育科技有限公司','博赞教育','','','44740','0'
'广西环江丰林人造板有限公司','环江丰林','','','44743','0'
'山东博远钢筋加工有限公司','博远钢筋','','','11086','0'
'驻马店市置地商品混凝土搅拌有限公司','置地建材','','','44764','0'
'深圳市兆和机电有限公司','兆和机电','','','44768','0'
'一碗河南电子商务有限公司','一碗河南','','','36503','0'
'郑州食客家餐饮管理有限公司','食客家餐饮','','','45296','0'
'漳州市克拉克贸易有限公司','市克拉克贸易','','','45297','0'
'深圳市轩品三沙餐饮管理有限公司','轩品三沙','','','45298','0'
'陕西千友电子商务有限公司','千友电商','','','45302','0'
'广州博嘉生物科技有限公司','博嘉生物','','','45303','0'
'湖南一线生物工程有限公司','一线国际','Hunan YiXian Biological engineering co. LTD','','45305','0'
'陕西快陕企业管理咨询有限公司','快陕','','','45308','0'
'广州旭品生物科技有限公司','广州旭品','','','45381','0'
'佛山市南海赋亨金属制品有限公司','佛山市南海赋亨金属制品有限公司','','','36672','0'
'安徽万妥生物科技发展有限公司','万妥生物','','','45437','0'
'上海君领天下文化传播有限公司','君领天下','','','45438','0'
'武汉雅美亿佳建材科技有限公司','雅美亿佳建材','','','36778','0'
'福建慈福兴工贸有限公司','慈福兴','','','30394','0'
'马边金星茶业开发有限责任公司','金星茶业','','','30396','0'
'深圳市依派德科技有限公司','依派德','shenzhen epai technology ltd','','36772','0'
'湖南湘能讯杰科技发展有限公司','湘能讯杰','','','30932','0'
'山西省芮城县红宝兽药有限责任公司','红宝兽药','','','46046','0'
'深圳颐养天年健康管理有限公司','颐养天年','','','46049','0'
'佛山市鑫崛起家具有限公司','鑫崛起家具','','','46052','0'
'深圳前海中东联盟资本管理有限公司','中东联盟','','','46100','0'
'深圳市海亿诚塑胶模具有限公司','深圳海亿诚','','','46110','0'
'甘肃泰达伟业环境设备有限公司','泰达伟业','','','46112','0'
'上海健柏商贸有限公司','健柏商贸','','','46113','0'
'贝格互动（深圳）网络有限公司','贝格互动','','','46249','0'
'中侨汇通投资管理有限公司','中侨汇通','','','46253','0'
'沃诚电动科技有限公司','沃诚电动科技','','','46255','0'
'重庆艾德沃特文化产业有限公司','重庆艾德沃特','','','46257','0'
'深圳市车夫网物流科技有限公司','车夫网物流','','','46259','0'
'深圳市胜家网络科技集团有限公司','胜装网','','','46550','0'
'广东宏丰农牧有限公司','宏丰农贸','','','31568','0'
'厦门微科格瑞生物科技有限公司','微科格瑞','XIAMEN MICROTECH BIOSCIENCES CO；LTD','','46560','0'
'宁波市逸派天下商贸有限公司','逸派','','','46562','0'
'广东必登高鞋业有限公司','必登高鞋业','','','46563','0'
'厦门宏鼎机电科技有限公司','宏鼎机电','','','46635','0'
'深圳市深佳科技发展有限公司','深佳科技','','','46664','0'
'厦门集众筹智科技有限公司','集众筹智','','','46665','0'
'深圳市水之源科技有限公司','水之源科技','','','46666','0'
'四川伟易达科技有限公司','伟易达','','','47187','0'
'深圳市超宇优特线路板设备有限公司','超宇设备','','','47190','0'
'广州亿星人居环境设备有限公司','亿星人居','','','32419','0'
'广东天仁文化传播有限公司','广东天仁','GuangDongTenRen Cultural Media Ltd','','32421','0'
'福建慧联资产管理有限公司','慧联资产','','','47240','0'
'江西怡伟能源有限公司','怡伟能源','','','47244','0'
'深圳市海瑞康生物科技有限公司','海瑞康','','','32660','0'
'阜阳市金明仕食品有限责任公司','金明仕食品','','','47420','0'
'深圳市深洲建筑五金有限公司','深洲建筑','','','47461','0'
'深圳雪阳服装有限公司','深圳雪阳','','','47464','0'
'惠州市启明星实业有限公司','启明星','','','47466','0'
'深圳市大盛唐电子有限公司','大盛唐电子','','','47469','0'
'成都鑫信时代广告传媒有限公司','鑫信传媒','','','38941','0'
'成都市同创通讯设备贸易有限公司','成都同创','','','47540','0'
'上海晟登实业有限公司','蚂蚁购','','','47541','0'
'东莞市漫创优品实业有限公司','漫创优品','','','47550','0'
'南昌星美豪贸易有限公司','南昌星美豪','','','47553','0'
'宏发建设有限公司','宏发建设','','','47558','0'
'陕西中盛创业投资股份有限公司','中盛创投','','','47559','0'
